,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,year_created,friend_ratio
82,82,108,116,36422,1520328992.0,1520328992.0,Bill Cummings,billbones80,"Writer, broadcaster, PR, Music. #Evertonian @godisinthetv  @showmemagicp  @music_proxy @billsoundvision @radioglamorgan #mecfs #mentalhealth  #Brokenrecord",9.0,25537.0,2837.444444444445,Cardiff,,{'description': {'urls': []}},False,2964.0,4988.0,21.0,Sat Jun 15 20:13:15 +0000 2013,24320.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572251377321009154/wfiwo-bv_normal.jpg,https://pbs.twimg.com/profile_images/1572251377321009154/wfiwo-bv_normal.jpg,https://pbs.twimg.com/profile_banners/1520328992/1659211342,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2013.0,0.5942261427425822
83,83,109,117,36498,14692467.0,14692467.0,Ya Cousin Ish,yacousinhere,music and shenanigans 💫,14.0,37131.0,2652.214285714286,"Brooklyn, New York",https://t.co/67vsYUbecg,"{'url': {'urls': [{'url': 'https://t.co/67vsYUbecg', 'expanded_url': 'http://yacousinhere.com', 'display_url': 'yacousinhere.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1523.0,2574.0,54.0,Wed May 07 21:55:44 +0000 2008,50847.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1461817647302123520/Ze2lXXGz_normal.jpg,https://pbs.twimg.com/profile_images/1461817647302123520/Ze2lXXGz_normal.jpg,https://pbs.twimg.com/profile_banners/14692467/1611183967,1C6774,FFFFFF,3B0094,008F78,False,True,False,False,False,False,False,False,False,False,False,none,[],2008.0,0.5916860916860917
84,84,114,122,37795,49712297.0,49712297.0,Melissa Aguilar,schatzmel,"Academic musician in love with books, writing, travels, languages, and long-nice conversations. Catholic ❤ a.m.D.g. ||  Teacher and Professor 📚 SSVM",13.0,26714.0,2054.923076923077,El Salvador | Spain ||,https://t.co/vAo3xJXrjV,"{'url': {'urls': [{'url': 'https://t.co/vAo3xJXrjV', 'expanded_url': 'http://tetragramademel.blogspot.com', 'display_url': 'tetragramademel.blogspot.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,696.0,2043.0,8.0,Mon Jun 22 18:14:39 +0000 2009,21443.0,,,False,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,True,http://pbs.twimg.com/profile_images/1368752444721758210/NIvneNzL_normal.jpg,https://pbs.twimg.com/profile_images/1368752444721758210/NIvneNzL_normal.jpg,https://pbs.twimg.com/profile_banners/49712297/1366175604,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.3406754772393539
85,85,115,123,38039,36448172.0,36448172.0,Cossins Music School,Melicos,"Specialist music teacher Early Years, vocal & Ukulele tutor. Community Artist. Director Think Cre8tive Group CIC. Author",13.0,35474.0,2728.769230769231,"Wakefield, England",https://t.co/PXBB2kizSS,"{'url': {'urls': [{'url': 'https://t.co/PXBB2kizSS', 'expanded_url': 'http://www.cossinsmusicschool.co.uk', 'display_url': 'cossinsmusicschool.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,525.0,497.0,31.0,Wed Apr 29 19:16:35 +0000 2009,1765.0,,,True,False,,False,False,False,FFCC4D,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1280860712324214785/hPmBGczj_normal.jpg,https://pbs.twimg.com/profile_images/1280860712324214785/hPmBGczj_normal.jpg,https://pbs.twimg.com/profile_banners/36448172/1594215941,0099B9,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,1.056338028169014
86,86,116,124,38484,199833631.0,199833631.0,Del,delsewell,"Edm Producer, London. Quality sounds. Intricate melodies, driving basslines and thumping beats - check out my music :)",12.0,33378.0,2781.5,London,https://t.co/WwOU9EJfxO,"{'url': {'urls': [{'url': 'https://t.co/WwOU9EJfxO', 'expanded_url': 'https://albertetienne.bandcamp.com/', 'display_url': 'albertetienne.bandcamp.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2131.0,4498.0,64.0,Thu Oct 07 20:50:56 +0000 2010,60303.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1537841739742040064/v9qqfTXU_normal.jpg,https://pbs.twimg.com/profile_images/1537841739742040064/v9qqfTXU_normal.jpg,https://pbs.twimg.com/profile_banners/199833631/1417368404,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.4737661182747888
87,87,119,128,39239,1295782478.0,1295782478.0,the LOST agency PR,thelostagencypr,"We get your music HEARD! 
Cardiff based independent National radio pluggers. 
Subsmissions, services, success and more via web site.",9.0,28152.0,3128.0,Cardiff/London,https://t.co/KLQiBbPmGC,"{'url': {'urls': [{'url': 'https://t.co/KLQiBbPmGC', 'expanded_url': 'http://thelostagency.co.uk', 'display_url': 'thelostagency.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4347.0,4158.0,56.0,Sun Mar 24 16:11:57 +0000 2013,12672.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1529882182814248960/MPA4RWfG_normal.jpg,https://pbs.twimg.com/profile_images/1529882182814248960/MPA4RWfG_normal.jpg,https://pbs.twimg.com/profile_banners/1295782478/1666030220,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2013.0,1.0454545454545454
88,88,120,129,39305,2729662144.0,2729662144.0,Paul Astell,paul_astell,"At last, Tory-free in #NorthShropshire; Tele/datacomms/IT (retired); grandfather; music lover; opera; Film Noir; Spurs fan 60 years.",8.0,28851.0,3606.375,,,{'description': {'urls': []}},False,718.0,539.0,14.0,Thu Jul 31 05:37:14 +0000 2014,22290.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/588659240090271744/MCj1v5Ww_normal.jpg,https://pbs.twimg.com/profile_images/588659240090271744/MCj1v5Ww_normal.jpg,,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2014.0,1.3320964749536175
89,89,122,131,39749,60404747.0,60404747.0,TELL NO SOUL by Silent Parker,silentcrowns,Transhumanist. Distributed Ledgers ( $TRU ) and Cognitive Science (AI & IA). I also make music every now and again as @silentcrowns . #ACAB .,13.0,27540.0,2118.4615384615386,1 Nightshade Avenue ,,{'description': {'urls': []}},False,1632.0,4960.0,13.0,Sun Jul 26 21:46:42 +0000 2009,39448.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1491443376813744134/vMq-a4l__normal.jpg,https://pbs.twimg.com/profile_images/1491443376813744134/vMq-a4l__normal.jpg,https://pbs.twimg.com/profile_banners/60404747/1644774491,010101,F8EDC0,D0CCA6,B4BA9E,False,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.3290322580645161
90,90,124,135,40772,25983459.0,25983459.0,Ian Massa-Harris-McFeely (he/him),ianmhm,"Opera Singer (Tenor), Associate Lecturer & Vocal Tutor, Make-Up / Hair / SFX/ Prosthetics MUA #opera #makeup #ccm #musicaltheatre #chichester #brunel #london",13.0,48298.0,3715.230769230769,Chichester - London - UK - EU,https://t.co/h3N64rFyy0,"{'url': {'urls': [{'url': 'https://t.co/h3N64rFyy0', 'expanded_url': 'https://linktr.ee/Ianmhm', 'display_url': 'linktr.ee/Ianmhm', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3523.0,5000.0,62.0,Mon Mar 23 11:10:01 +0000 2009,31601.0,,,True,False,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/378800000217054824/7ac3951816f8a03bff35de00bb56a2ca_normal.jpeg,https://pbs.twimg.com/profile_images/378800000217054824/7ac3951816f8a03bff35de00bb56a2ca_normal.jpeg,https://pbs.twimg.com/profile_banners/25983459/1427539445,981CEB,FFFFFF,252429,666666,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.7046
91,91,125,136,40843,1534879226.0,1534879226.0,LookingGlassLantern,glass_lantern,"Progressive rock with a nineteenth-century flavour.
(PhD Victorian piano music.)",9.0,22765.0,2529.444444444445,UK,https://t.co/s8Ksnub0Oi,"{'url': {'urls': [{'url': 'https://t.co/s8Ksnub0Oi', 'expanded_url': 'https://open.spotify.com/artist/5r6BI7pficCXwAY6OGgozD?si=BDXhctmsRT2HJ6uLdiMGLQ&utm_source=copy-lin', 'display_url': 'open.spotify.com/artist/5r6BI7p…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3088.0,2751.0,75.0,Thu Jun 20 20:07:59 +0000 2013,5607.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1450116326069047303/NS1v7om6_normal.jpg,https://pbs.twimg.com/profile_images/1450116326069047303/NS1v7om6_normal.jpg,https://pbs.twimg.com/profile_banners/1534879226/1635256445,1DA1F2,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2013.0,1.1225009087604507
92,92,126,137,41141,27910915.0,27910915.0,Maria,MariaGalea,"PR, automotive industry 🚗 | Ex-music marketing/music journalism👩🏻‍💻 | Hufflepuff 🦡 | All views are my own and not of my employer. She/Her ♊️",13.0,45851.0,3527.0,"London, England",https://t.co/Qxji57KVjI,"{'url': {'urls': [{'url': 'https://t.co/Qxji57KVjI', 'expanded_url': 'http://mariagalea.co.uk', 'display_url': 'mariagalea.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1110.0,1036.0,75.0,Tue Mar 31 16:56:42 +0000 2009,17257.0,,,True,False,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1530488524918640641/xPGpBVV0_normal.jpg,https://pbs.twimg.com/profile_images/1530488524918640641/xPGpBVV0_normal.jpg,https://pbs.twimg.com/profile_banners/27910915/1571265797,9D582E,D9B17E,EADEAA,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,1.0714285714285714
93,93,127,138,41319,337598451.0,337598451.0,Stephen Brain,Brain1Brain,Dad/Husband EU citizen;Course Camarguaise;The Camargue;Music /musician; Collector/ Visual Arts;Arsenal; Lewis Hamilton ; RNLI 🇪🇺🇫🇷🇮🇹🇬🇷,11.0,33734.0,3066.7272727272725,"London, England",https://t.co/iEE1EMr3HE,"{'url': {'urls': [{'url': 'https://t.co/iEE1EMr3HE', 'expanded_url': 'http://about.me/stephen.brain', 'display_url': 'about.me/stephen.brain', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,792.0,721.0,42.0,Mon Jul 18 08:38:56 +0000 2011,35193.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1497277820892028930/nrZbX89v_normal.jpg,https://pbs.twimg.com/profile_images/1497277820892028930/nrZbX89v_normal.jpg,https://pbs.twimg.com/profile_banners/337598451/1613745976,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,1.0984743411927878
94,94,129,140,41540,7.818482985126093e+17,7.818482985126093e+17,Markize ❁ 🇺🇬🇯🇲,iamMarkize,"musical.👑
Recording artist, songWriter,performer, @unsigned.
@iamMarkize 
@GratitudeIsAmust🙏 
bookings..+256705563997

markdacosmas@gmail.com",6.0,32267.0,5377.833333333333,"Kampala , Uganda",https://t.co/bE0GR8C3t4,"{'url': {'urls': [{'url': 'https://t.co/bE0GR8C3t4', 'expanded_url': 'http://m.howwe.biz/10092/tontya/1947/mark-dacosmas.html', 'display_url': 'm.howwe.biz/10092/tontya/1…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3199.0,3020.0,4.0,Fri Sep 30 13:28:55 +0000 2016,67971.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1476880088511754241/icDV5R8__normal.jpg,https://pbs.twimg.com/profile_images/1476880088511754241/icDV5R8__normal.jpg,https://pbs.twimg.com/profile_banners/781848298512609280/1637258717,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2016.0,1.059271523178808
95,95,130,141,41855,27287698.0,27287698.0,Frankie,Francesca1000,"Singer / Songwriter. 
Addicted to music, cakes & 1980's films. 
Zanier than zaniness itself....but in a good way! (in other words - I am weird :)",13.0,61669.0,4743.769230769231,"London area, UK",,{'description': {'urls': []}},False,901.0,887.0,27.0,Sat Mar 28 19:09:03 +0000 2009,80733.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1582891320460427264/XnsNlrmG_normal.jpg,https://pbs.twimg.com/profile_images/1582891320460427264/XnsNlrmG_normal.jpg,https://pbs.twimg.com/profile_banners/27287698/1648344726,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2009.0,1.015783540022548
96,96,131,142,42264,13983142.0,13983142.0,paul bevan,paulbevan,"freelance photographer, press music related The official photographer @railwaylive winchester and cover major music festivals @EOTR @LarmerTreeFest NUJ member",14.0,45308.0,3236.285714285714,"Winchester, England",https://t.co/7J4J8V3urO,"{'url': {'urls': [{'url': 'https://t.co/7J4J8V3urO', 'expanded_url': 'https://www.behance.net/paulbevan', 'display_url': 'behance.net/paulbevan', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1936.0,3542.0,104.0,Tue Feb 26 03:33:25 +0000 2008,2975.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3530693285/bfcda42f5a9ee0b100db11e8f3451626_normal.jpeg,https://pbs.twimg.com/profile_images/3530693285/bfcda42f5a9ee0b100db11e8f3451626_normal.jpeg,https://pbs.twimg.com/profile_banners/13983142/1441663582,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2008.0,0.546583850931677
97,97,134,145,42925,171794399.0,171794399.0,Malicia Dabrowicz (Vanadian Avenue),cocamidemea,"A&R/Plugger (Vanadian Avenue). She/Her. I know music that you dont. Manages ToDoList (Carmina Budworth), Seattleite, cats, Labour, hot chocolate & Tang Soo Do",12.0,54138.0,4511.5,"Birmingham and Manchester, UK",https://t.co/wBePDNGWOr,"{'url': {'urls': [{'url': 'https://t.co/wBePDNGWOr', 'expanded_url': 'https://vanadianavenue.co.uk/', 'display_url': 'vanadianavenue.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2280.0,4966.0,92.0,Wed Jul 28 05:11:22 +0000 2010,18539.0,,,True,False,,False,False,False,44B0AB,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1069740392457912322/Hp7UBOKs_normal.jpg,https://pbs.twimg.com/profile_images/1069740392457912322/Hp7UBOKs_normal.jpg,https://pbs.twimg.com/profile_banners/171794399/1518395576,1B95E0,050004,A7FA5A,284029,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.4591220298026581
98,98,135,146,43005,60099864.0,60099864.0,Hexifice,HexificeMusic,"Bass guitar since 1991. Drums since last year (2021). Electronics dabbler. 
Ca$hApp -- $HectorIvan75

Weird af original music. Link below.",13.0,39518.0,3039.8461538461543,Florida,https://t.co/KyGC9R2cPP,"{'url': {'urls': [{'url': 'https://t.co/KyGC9R2cPP', 'expanded_url': 'http://hexifice.bandcamp.com', 'display_url': 'hexifice.bandcamp.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2597.0,4323.0,64.0,Sat Jul 25 17:07:11 +0000 2009,6970.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1540538970681081857/etWw0jpr_normal.jpg,https://pbs.twimg.com/profile_images/1540538970681081857/etWw0jpr_normal.jpg,https://pbs.twimg.com/profile_banners/60099864/1632796618,0E1112,FFFFFF,A9CBD9,000000,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.6007402266944252
99,99,136,147,43573,4888993079.0,4888993079.0,Tommy Tomlinson,paultminson36,lyric King/street educated/ 10 custodia sentence.EX 15 yr heroin addict 1993-08/ hidden treasure/nxt music King tomchelle35@gmail.com Instagram tommytomlinson36,6.0,12950.0,2158.333333333333,"Wigan, England",,{'description': {'urls': []}},False,1186.0,3988.0,7.0,Mon Feb 08 17:07:18 +0000 2016,1202.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/825812847615672324/hHX4vaYr_normal.jpg,https://pbs.twimg.com/profile_images/825812847615672324/hHX4vaYr_normal.jpg,https://pbs.twimg.com/profile_banners/4888993079/1466156233,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2016.0,0.2973921765295888
100,100,137,148,43584,243624920.0,243624920.0,Jungle Indie Rock,jungleindierock,"Independent music blog & charity specialized in new, emerging & under the radar bands. Founded in 2010 by @MarJungle & @Rebjukebox_2015. En español @JungleSpain",11.0,25022.0,2274.7272727272725,UK | USA | Australia | Spain,https://t.co/YOee0jB3Le,"{'url': {'urls': [{'url': 'https://t.co/YOee0jB3Le', 'expanded_url': 'https://jungleindierock.com', 'display_url': 'jungleindierock.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4359.0,2903.0,111.0,Thu Jan 27 13:17:47 +0000 2011,9073.0,,,False,False,,False,False,False,292529,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1164541394121371648/vbbzt0fD_normal.jpg,https://pbs.twimg.com/profile_images/1164541394121371648/vbbzt0fD_normal.jpg,https://pbs.twimg.com/profile_banners/243624920/1535463359,0284FC,FFFFFF,A0C5C7,333333,False,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,1.5015501205649329
101,101,138,149,43656,20823676.0,20823676.0,David Rozzell,BluegrassHippie,"Musician, VDub driver, Linux user and long haired lover of Bluegrass music. Guitarist, vocalist & songwriter for Wood, Wire & Words - Bluegrass/Americana/Folk",13.0,35337.0,2718.230769230769,"Hampshire, UK",https://t.co/fMGpSeAePU,"{'url': {'urls': [{'url': 'https://t.co/fMGpSeAePU', 'expanded_url': 'https://folkgrasshippies.com', 'display_url': 'folkgrasshippies.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1534.0,1577.0,107.0,Sat Feb 14 01:26:00 +0000 2009,16988.0,,,True,False,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1142153287/david_mic_profile_normal.jpg,https://pbs.twimg.com/profile_images/1142153287/david_mic_profile_normal.jpg,,1F98C7,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.9727330374128093
102,102,140,151,43738,128904010.0,128904010.0,J o e l P e r r y,mrjoelperry,Young enough to look good - old enough to know better. I do music stuff.,12.0,26337.0,2194.75,"Manchester, Europe.",https://t.co/AfiprXX1pW,"{'url': {'urls': [{'url': 'https://t.co/AfiprXX1pW', 'expanded_url': 'http://www.entouragepro.com', 'display_url': 'entouragepro.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1580.0,2804.0,0.0,Fri Apr 02 15:15:39 +0000 2010,12042.0,,,True,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1402726484209553414/5iiAOKCw_normal.jpg,https://pbs.twimg.com/profile_images/1402726484209553414/5iiAOKCw_normal.jpg,https://pbs.twimg.com/profile_banners/128904010/1423083131,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.5634807417974322
103,104,142,154,46333,2978317194.0,2978317194.0,sonixience,sonixience,"featured #artists • #music & #tech #news, #jobs, #licensing opps, tutorials & #protips • contests • #audio tools • #synth presets • #drum #samples",7.0,15191.0,2170.1428571428573,,,{'description': {'urls': []}},False,956.0,2807.0,197.0,Tue Jan 13 03:31:55 +0000 2015,7769.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/557265835236945920/jUNuJkiW_normal.jpeg,https://pbs.twimg.com/profile_images/557265835236945920/jUNuJkiW_normal.jpeg,https://pbs.twimg.com/profile_banners/2978317194/1421697425,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2015.0,0.3405771286070538
104,105,143,155,46743,137055786.0,137055786.0,John Nurden,JohnNurden,"Writing for KM group, ex-editor, former NHS spin doctor and music & TV publicist. Also DJ & trainee rock god. Tweeting as me from the sun-kissed Isle of Sheppey",12.0,27163.0,2263.583333333333,Sheppey,https://t.co/nZrAKBirfo,"{'url': {'urls': [{'url': 'https://t.co/nZrAKBirfo', 'expanded_url': 'http://www.juggernautroadshow.co.uk', 'display_url': 'juggernautroadshow.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2655.0,3233.0,57.0,Sun Apr 25 17:13:53 +0000 2010,25344.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/484990462411825152/4wpAIGtN_normal.jpeg,https://pbs.twimg.com/profile_images/484990462411825152/4wpAIGtN_normal.jpeg,https://pbs.twimg.com/profile_banners/137055786/1538256508,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2010.0,0.8212186823383854
105,106,145,157,47091,3107963518.0,3107963518.0,GlasgowMusicCityTour,GlasMusicTour,Guided walking tours of Glasgow's music scene. Our tours tell the story of Glasgow's musical legends every Saturday. #GlasgowMusicCityTours,7.0,21812.0,3116.0,"Glasgow, Scotland",https://t.co/iKQdZ40IUE,"{'url': {'urls': [{'url': 'https://t.co/iKQdZ40IUE', 'expanded_url': 'http://glasgowmusiccitytours.com/', 'display_url': 'glasgowmusiccitytours.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4674.0,3544.0,43.0,Mon Mar 23 16:03:59 +0000 2015,10592.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1581995090586763266/-wnI1HOf_normal.jpg,https://pbs.twimg.com/profile_images/1581995090586763266/-wnI1HOf_normal.jpg,https://pbs.twimg.com/profile_banners/3107963518/1430404712,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2015.0,1.3188487584650113
106,107,147,159,47357,586015709.0,586015709.0,Romayne Phoenix,romaynephoenix,#EcoSocialismOrBarbarism ❤️🌍💚 #art #music #photography #sciencefiction #stargazing #NHS @CACCTU @RadicalBookcase #CPFC ❤️💙 Romayne@mastodonapp.uk,10.0,62595.0,6259.5,London UK,,{'description': {'urls': []}},False,4353.0,4954.0,188.0,Sun May 20 21:41:25 +0000 2012,33318.0,,,False,False,,False,False,False,09AB21,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1593522454818856960/f5H9nxvM_normal.jpg,https://pbs.twimg.com/profile_images/1593522454818856960/f5H9nxvM_normal.jpg,https://pbs.twimg.com/profile_banners/586015709/1668759644,ABB8C2,181A1E,252429,666666,False,False,False,False,False,False,False,False,False,False,False,none,[],2012.0,0.8786838918046024
107,108,148,160,47782,1362211274.0,1362211274.0,David John Blair,DavidJBlair,@room2glasgow Live Booker & Live Music Manager | ☀️23 Music Management @johnrushmusicuk @StanleyOdd @Toidfish @Mickey9s | @YesScot 🏴󠁧󠁢󠁳󠁣󠁴󠁿✊🦄 @LFC YNWA ❤,9.0,25005.0,2778.333333333333,"Glasgow, Scotland",https://t.co/9bWNx3tkDA,"{'url': {'urls': [{'url': 'https://t.co/9bWNx3tkDA', 'expanded_url': 'https://linktr.ee/23musicmanagement', 'display_url': 'linktr.ee/23musicmanagem…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3244.0,5002.0,0.0,Thu Apr 18 15:27:08 +0000 2013,23753.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1365951854845304834/J_dtJlEU_normal.jpg,https://pbs.twimg.com/profile_images/1365951854845304834/J_dtJlEU_normal.jpg,https://pbs.twimg.com/profile_banners/1362211274/1669659187,FFCC4D,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],2013.0,0.6485405837664934
